RK,TEAM,DATE,SEASON
14,Vermont,2022-10-17,2023
15,Harvard,2022-10-17,2023
1,Ohio State,2022-10-24,2023
2,Minnesota,2022-10-24,2023
3,Wisconsin,2022-10-24,2023
4,Colgate,2022-10-24,2023
5,Minnesota Duluth,2022-10-24,2023
6,Northeastern,2022-10-24,2023
7,Quinnipiac,2022-10-24,2023
8,Cornell,2022-10-24,2023
9,Yale,2022-10-24,2023
10,Clarkson,2022-10-24,2023
10,Princeton,2022-10-24,2023
12,Penn State,2022-10-24,2023
13,Providence,2022-10-24,2023
14,Vermont,2022-10-24,2023
15,Boston College,2022-10-24,2023
1,Minnesota,2022-10-31,2023
2,Ohio State,2022-10-31,2023
3,Wisconsin,2022-10-31,2023
4,Quinnipiac,2022-10-31,2023
5,Minnesota Duluth,2022-10-31,2023
6,Colgate,2022-10-31,2023
7,Northeastern,2022-10-31,2023
8,Yale,2022-10-31,2023
9,Cornell,2022-10-31,2023
10,Clarkson,2022-10-31,2023
11,Penn State,2022-10-31,2023
12,Providence,2022-10-31,2023
13,Vermont,2022-10-31,2023
14,Princeton,2022-10-31,2023
15,Boston College,2022-10-31,2023
1,Minnesota,2022-11-07,2023
2,Ohio State,2022-11-07,2023
3,Wisconsin,2022-11-07,2023
4,Colgate,2022-11-07,2023
5,Quinnipiac,2022-11-07,2023
6,Yale,2022-11-07,2023
7,Minnesota Duluth,2022-11-07,2023
8,Northeastern,2022-11-07,2023
9,Cornell,2022-11-07,2023
10,Providence,2022-11-07,2023
11,Clarkson,2022-11-07,2023
12,Penn State,2022-11-07,2023
13,Vermont,2022-11-07,2023
14,Connecticut,2022-11-07,2023
15,Princeton,2022-11-07,2023
1,Minnesota,2022-11-14,2023
2,Ohio State,2022-11-14,2023
3,Wisconsin,2022-11-14,2023
4,Colgate,2022-11-14,2023
5,Quinnipiac,2022-11-14,2023
6,Yale,2022-11-14,2023
7,Minnesota Duluth,2022-11-14,2023
8,Northeastern,2022-11-14,2023
9,Cornell,2022-11-14,2023
10,Clarkson,2022-11-14,2023
11,Penn State,2022-11-14,2023
12,Connecticut,2022-11-14,2023
13,Providence,2022-11-14,2023
14,Vermont,2022-11-14,2023
15,Princeton,2022-11-14,2023
1,Ohio State,2022-11-21,2023
2,Wisconsin,2022-11-21,2023
3,Minnesota,2022-11-21,2023
4,Quinnipiac,2022-11-21,2023
5,Yale,2022-11-21,2023
6,Colgate,2022-11-21,2023
7,Minnesota Duluth,2022-11-21,2023
8,Northeastern,2022-11-21,2023
9,Cornell,2022-11-21,2023
10,Clarkson,2022-11-21,2023
11,Providence,2022-11-21,2023
12,Penn State,2022-11-21,2023
12,Vermont,2022-11-21,2023
14,Princeton,2022-11-21,2023
15,Connecticut,2022-11-21,2023
1,Ohio State,2022-11-28,2023
2,Wisconsin,2022-11-28,2023
3,Yale,2022-11-28,2023
4,Quinnipiac,2022-11-28,2023
5,Minnesota,2022-11-28,2023
6,Colgate,2022-11-28,2023
7,Northeastern,2022-11-28,2023
8,Minnesota Duluth,2022-11-28,2023
9,Providence,2022-11-28,2023
10,Cornell,2022-11-28,2023
11,Clarkson,2022-11-28,2023
12,Penn State,2022-11-28,2023
13,Vermont,2022-11-28,2023
14,Connecticut,2022-11-28,2023
15,Princeton,2022-11-28,2023
1,Ohio State,2022-12-05,2023
2,Wisconsin,2022-12-05,2023
3,Quinnipiac,2022-12-05,2023
4,Yale,2022-12-05,2023
5,Colgate,2022-12-05,2023
6,Minnesota,2022-12-05,2023
7,Minnesota Duluth,2022-12-05,2023
8,Northeastern,2022-12-05,2023
9,Cornell,2022-12-05,2023
10,Providence,2022-12-05,2023
11,Clarkson,2022-12-05,2023
12,Penn State,2022-12-05,2023
13,Vermont,2022-12-05,2023
14,St. Cloud State,2022-12-05,2023
15,Connecticut,2022-12-05,2023
1,Ohio State,2022-12-12,2023
2,Wisconsin,2022-12-12,2023
3,Yale,2022-12-12,2023
4,Quinnipiac,2022-12-12,2023
5,Minnesota,2022-12-12,2023
6,Colgate,2022-12-12,2023
7,Northeastern,2022-12-12,2023
8,Minnesota Duluth,2022-12-12,2023
9,Providence,2022-12-12,2023
10,Cornell,2022-12-12,2023
11,Clarkson,2022-12-12,2023
12,Penn State,2022-12-12,2023
13,Vermont,2022-12-12,2023
14,Connecticut,2022-12-12,2023
15,St. Cloud State,2022-12-12,2023
1,Ohio State,2023-01-09,2023
2,Yale,2023-01-09,2023
3,Minnesota,2023-01-09,2023
4,Quinnipiac,2023-01-09,2023
5,Colgate,2023-01-09,2023
6,Minnesota Duluth,2023-01-09,2023
7,Northeastern,2023-01-09,2023
8,Wisconsin,2023-01-09,2023
9,Cornell,2023-01-09,2023
10,Clarkson,2023-01-09,2023
11,Vermont,2023-01-09,2023
12,Penn State,2023-01-09,2023
13,Providence,2023-01-09,2023
14,St. Cloud State,2023-01-09,2023
15,Connecticut,2023-01-09,2023
1,Ohio State,2023-01-16,2023
2,Yale,2023-01-16,2023
3,Minnesota,2023-01-16,2023
4,Quinnipiac,2023-01-16,2023
5,Colgate,2023-01-16,2023
6,Minnesota Duluth,2023-01-16,2023
7,Northeastern,2023-01-16,2023
8,Wisconsin,2023-01-16,2023
9,Clarkson,2023-01-16,2023
10,Cornell,2023-01-16,2023
11,Vermont,2023-01-16,2023
12,Penn State,2023-01-16,2023
13,Providence,2023-01-16,2023
14,Connecticut,2023-01-16,2023
15,Boston College,2023-01-16,2023
1,Ohio State,2023-01-23,2023
2,Yale,2023-01-23,2023
3,Minnesota,2023-01-23,2023
4,Quinnipiac,2023-01-23,2023
5,Colgate,2023-01-23,2023
6,Minnesota Duluth,2023-01-23,2023
7,Northeastern,2023-01-23,2023
8,Wisconsin,2023-01-23,2023
9,Clarkson,2023-01-23,2023
10,Cornell,2023-01-23,2023
11,Vermont,2023-01-23,2023
12,Penn State,2023-01-23,2023
13,Providence,2023-01-23,2023
14,Connecticut,2023-01-23,2023
15,St. Cloud State,2023-01-23,2023
1,Ohio State,2023-01-30,2023
2,Yale,2023-01-30,2023
3,Minnesota,2023-01-30,2023
4,Colgate,2023-01-30,2023
5,Northeastern,2023-01-30,2023
6,Quinnipiac,2023-01-30,2023
7,Minnesota Duluth,2023-01-30,2023
8,Wisconsin,2023-01-30,2023
9,Clarkson,2023-01-30,2023
10,Penn State,2023-01-30,2023
11,Vermont,2023-01-30,2023
12,Providence,2023-01-30,2023
13,Cornell,2023-01-30,2023
14,St. Cloud State,2023-01-30,2023
15,Connecticut,2023-01-30,2023
1,Ohio State,2023-02-06,2023
2,Yale,2023-02-06,2023
3,Minnesota,2023-02-06,2023
4,Colgate,2023-02-06,2023
5,Northeastern,2023-02-06,2023
6,Quinnipiac,2023-02-06,2023
7,Minnesota Duluth,2023-02-06,2023
8,Wisconsin,2023-02-06,2023
9,Clarkson,2023-02-06,2023
10,Penn State,2023-02-06,2023
11,Vermont,2023-02-06,2023
12,St. Cloud State,2023-02-06,2023
13,Providence,2023-02-06,2023
14,Cornell,2023-02-06,2023
15,Connecticut,2023-02-06,2023
1,Ohio State,2023-02-13,2023
2,Yale,2023-02-13,2023
3,Colgate,2023-02-13,2023
4,Minnesota,2023-02-13,2023
5,Northeastern,2023-02-13,2023
6,Wisconsin,2023-02-13,2023
7,Quinnipiac,2023-02-13,2023
8,Minnesota Duluth,2023-02-13,2023
9,Clarkson,2023-02-13,2023
10,Penn State,2023-02-13,2023
11,Vermont,2023-02-13,2023
12,St. Cloud State,2023-02-13,2023
13,Providence,2023-02-13,2023
14,Cornell,2023-02-13,2023
15,Boston College,2023-02-13,2023
1,Ohio State,2023-02-20,2023
2,Yale,2023-02-20,2023
3,Colgate,2023-02-20,2023
4,Minnesota,2023-02-20,2023
5,Northeastern,2023-02-20,2023
6,Wisconsin,2023-02-20,2023
7,Minnesota Duluth,2023-02-20,2023
8,Quinnipiac,2023-02-20,2023
9,Clarkson,2023-02-20,2023
10,Penn State,2023-02-20,2023
11,Vermont,2023-02-20,2023
12,St. Cloud State,2023-02-20,2023
13,Cornell,2023-02-20,2023
14,Providence,2023-02-20,2023
15,Boston College,2023-02-20,2023
1,Ohio State,2023-02-27,2023
2,Yale,2023-02-27,2023
3,Minnesota,2023-02-27,2023
4,Colgate,2023-02-27,2023
5,Northeastern,2023-02-27,2023
6,Wisconsin,2023-02-27,2023
7,Minnesota Duluth,2023-02-27,2023
8,Quinnipiac,2023-02-27,2023
9,Clarkson,2023-02-27,2023
10,Penn State,2023-02-27,2023
11,Vermont,2023-02-27,2023
12,St. Cloud State,2023-02-27,2023
13,Cornell,2023-02-27,2023
14,Providence,2023-02-27,2023
15,Boston College,2023-02-27,2023
1,Ohio State,2023-03-06,2023
2,Minnesota,2023-03-06,2023
3,Colgate,2023-03-06,2023
4,Yale,2023-03-06,2023
5,Northeastern,2023-03-06,2023
6,Wisconsin,2023-03-06,2023
7,Minnesota Duluth,2023-03-06,2023
8,Quinnipiac,2023-03-06,2023
9,Clarkson,2023-03-06,2023
10,Penn State,2023-03-06,2023
11,Vermont,2023-03-06,2023
12,Providence,2023-03-06,2023
13,St. Cloud State,2023-03-06,2023
14,Cornell,2023-03-06,2023
15,Boston College,2023-03-06,2023
1,Wisconsin,2023-03-20,2023
2,Ohio State,2023-03-20,2023
3,Minnesota,2023-03-20,2023
4,Northeastern,2023-03-20,2023
5,Colgate,2023-03-20,2023
6,Yale,2023-03-20,2023
7,Minnesota Duluth,2023-03-20,2023
8,Quinnipiac,2023-03-20,2023
9,Clarkson,2023-03-20,2023
10,Penn State,2023-03-20,2023
11,Vermont,2023-03-20,2023
12,St. Cloud State,2023-03-20,2023
13,Providence,2023-03-20,2023
14,Cornell,2023-03-20,2023
15,Boston College,2023-03-20,2023
1,Wisconsin,2023-09-18,2024
2,Ohio State,2023-09-18,2024
3,Minnesota,2023-09-18,2024
4,Colgate,2023-09-18,2024
5,Northeastern,2023-09-18,2024
6,Yale,2023-09-18,2024
7,Minnesota Duluth,2023-09-18,2024
8,Quinnipiac,2023-09-18,2024
9,Clarkson,2023-09-18,2024
10,Cornell,2023-09-18,2024
11,Penn State,2023-09-18,2024
12,Vermont,2023-09-18,2024
13,St. Cloud State,2023-09-18,2024
14,Providence,2023-09-18,2024
15,Princeton,2023-09-18,2024
1,Wisconsin,2023-10-02,2024
2,Ohio State,2023-10-02,2024
3,Colgate,2023-10-02,2024
4,Minnesota,2023-10-02,2024
5,Yale,2023-10-02,2024
6,Minnesota Duluth,2023-10-02,2024
7,Northeastern,2023-10-02,2024
8,Quinnipiac,2023-10-02,2024
9,Clarkson,2023-10-02,2024
10,Cornell,2023-10-02,2024
11,Penn State,2023-10-02,2024
12,St. Cloud State,2023-10-02,2024
13,Vermont,2023-10-02,2024
14,Connecticut,2023-10-02,2024
15,Providence,2023-10-02,2024
1,Wisconsin,2023-10-09,2024
2,Ohio State,2023-10-09,2024
3,Colgate,2023-10-09,2024
4,Minnesota,2023-10-09,2024
5,Yale,2023-10-09,2024
6,Minnesota Duluth,2023-10-09,2024
7,Northeastern,2023-10-09,2024
8,Quinnipiac,2023-10-09,2024
9,Clarkson,2023-10-09,2024
10,Cornell,2023-10-09,2024
11,St. Lawrence,2023-10-09,2024
12,Vermont,2023-10-09,2024
13,Penn State,2023-10-09,2024
14,St. Cloud State,2023-10-09,2024
15,Connecticut,2023-10-09,2024
1,Wisconsin,2023-10-16,2024
2,Ohio State,2023-10-16,2024
3,Colgate,2023-10-16,2024
4,Minnesota,2023-10-16,2024
5,Yale,2023-10-16,2024
6,Quinnipiac,2023-10-16,2024
7,Clarkson,2023-10-16,2024
8,Minnesota Duluth,2023-10-16,2024
9,Cornell,2023-10-16,2024
10,Northeastern,2023-10-16,2024
11,St. Lawrence,2023-10-16,2024
12,Vermont,2023-10-16,2024
13,St. Cloud State,2023-10-16,2024
14,Princeton,2023-10-16,2024
15,Penn State,2023-10-16,2024
1,Wisconsin,2023-10-23,2024
2,Ohio State,2023-10-23,2024
3,Colgate,2023-10-23,2024
4,Minnesota,2023-10-23,2024
5,Quinnipiac,2023-10-23,2024
6,Clarkson,2023-10-23,2024
7,Yale,2023-10-23,2024
8,Minnesota Duluth,2023-10-23,2024
9,Cornell,2023-10-23,2024
10,St. Lawrence,2023-10-23,2024
11,St. Cloud State,2023-10-23,2024
12,Vermont,2023-10-23,2024
13,Northeastern,2023-10-23,2024
14,Princeton,2023-10-23,2024
15,Penn State,2023-10-23,2024
1,Wisconsin,2023-10-30,2024
2,Ohio State,2023-10-30,2024
3,Colgate,2023-10-30,2024
4,Minnesota,2023-10-30,2024
5,Clarkson,2023-10-30,2024
6,St. Lawrence,2023-10-30,2024
7,Yale,2023-10-30,2024
8,Minnesota Duluth,2023-10-30,2024
9,Quinnipiac,2023-10-30,2024
10,Cornell,2023-10-30,2024
11,St. Cloud State,2023-10-30,2024
12,Vermont,2023-10-30,2024
13,Northeastern,2023-10-30,2024
14,Boston College,2023-10-30,2024
15,Princeton,2023-10-30,2024
1,Wisconsin,2023-11-06,2024
2,Ohio State,2023-11-06,2024
3,Colgate,2023-11-06,2024
4,Minnesota,2023-11-06,2024
5,Clarkson,2023-11-06,2024
6,St. Lawrence,2023-11-06,2024
7,Cornell,2023-11-06,2024
7,Minnesota Duluth,2023-11-06,2024
9,Quinnipiac,2023-11-06,2024
10,St. Cloud State,2023-11-06,2024
11,Yale,2023-11-06,2024
12,Connecticut,2023-11-06,2024
13,Vermont,2023-11-06,2024
14,Princeton,2023-11-06,2024
15,Boston College,2023-11-06,2024
1,Wisconsin,2023-11-13,2024
2,Ohio State,2023-11-13,2024
3,Colgate,2023-11-13,2024
4,Minnesota,2023-11-13,2024
5,Clarkson,2023-11-13,2024
6,Cornell,2023-11-13,2024
7,St. Lawrence,2023-11-13,2024
8,Minnesota Duluth,2023-11-13,2024
9,Quinnipiac,2023-11-13,2024
10,St. Cloud State,2023-11-13,2024
11,Yale,2023-11-13,2024
12,Connecticut,2023-11-13,2024
13,Princeton,2023-11-13,2024
14,Vermont,2023-11-13,2024
15,Boston College,2023-11-13,2024
1,Ohio State,2023-11-20,2024
2,Colgate,2023-11-20,2024
3,Wisconsin,2023-11-20,2024
4,Minnesota,2023-11-20,2024
5,Clarkson,2023-11-20,2024
6,St. Lawrence,2023-11-20,2024
7,Quinnipiac,2023-11-20,2024
8,Cornell,2023-11-20,2024
9,Minnesota Duluth,2023-11-20,2024
10,St. Cloud State,2023-11-20,2024
11,Connecticut,2023-11-20,2024
12,Princeton,2023-11-20,2024
13,Yale,2023-11-20,2024
14,Boston College,2023-11-20,2024
15,Vermont,2023-11-20,2024
1,Ohio State,2023-11-27,2024
2,Wisconsin,2023-11-27,2024
3,Minnesota,2023-11-27,2024
4,Colgate,2023-11-27,2024
5,Clarkson,2023-11-27,2024
6,Minnesota Duluth,2023-11-27,2024
7,Quinnipiac,2023-11-27,2024
8,St. Lawrence,2023-11-27,2024
9,Cornell,2023-11-27,2024
10,St. Cloud State,2023-11-27,2024
11,Connecticut,2023-11-27,2024
12,Princeton,2023-11-27,2024
13,Vermont,2023-11-27,2024
14,Yale,2023-11-27,2024
15,Boston College,2023-11-27,2024
1,Ohio State,2023-12-04,2024
2,Minnesota,2023-12-04,2024
3,Wisconsin,2023-12-04,2024
4,Colgate,2023-12-04,2024
5,Clarkson,2023-12-04,2024
6,Minnesota Duluth,2023-12-04,2024
7,Quinnipiac,2023-12-04,2024
8,St. Cloud State,2023-12-04,2024
9,Cornell,2023-12-04,2024
10,St. Lawrence,2023-12-04,2024
11,Connecticut,2023-12-04,2024
12,Princeton,2023-12-04,2024
13,Boston College,2023-12-04,2024
13,Yale,2023-12-04,2024
15,Penn State,2023-12-04,2024
1,Ohio State,2023-12-11,2024
2,Minnesota,2023-12-11,2024
3,Wisconsin,2023-12-11,2024
4,Colgate,2023-12-11,2024
5,Clarkson,2023-12-11,2024
6,Minnesota Duluth,2023-12-11,2024
7,St. Cloud State,2023-12-11,2024
8,Quinnipiac,2023-12-11,2024
9,Cornell,2023-12-11,2024
10,St. Lawrence,2023-12-11,2024
11,Connecticut,2023-12-11,2024
12,Princeton,2023-12-11,2024
13,Boston College,2023-12-11,2024
14,Yale,2023-12-11,2024
15,Penn State,2023-12-11,2024
1,Ohio State,2024-01-08,2024
2,Minnesota,2024-01-08,2024
3,Wisconsin,2024-01-08,2024
4,Clarkson,2024-01-08,2024
5,Colgate,2024-01-08,2024
6,Quinnipiac,2024-01-08,2024
7,Minnesota Duluth,2024-01-08,2024
8,Cornell,2024-01-08,2024
8,St. Cloud State,2024-01-08,2024
10,St. Lawrence,2024-01-08,2024
11,Princeton,2024-01-08,2024
12,Connecticut,2024-01-08,2024
13,Boston College,2024-01-08,2024
14,Northeastern,2024-01-08,2024
14,Yale,2024-01-08,2024
1,Ohio State,2024-01-15,2024
2,Wisconsin,2024-01-15,2024
3,Clarkson,2024-01-15,2024
4,Colgate,2024-01-15,2024
5,Minnesota,2024-01-15,2024
6,Quinnipiac,2024-01-15,2024
7,Minnesota Duluth,2024-01-15,2024
8,Cornell,2024-01-15,2024
9,St. Cloud State,2024-01-15,2024
10,St. Lawrence,2024-01-15,2024
11,Connecticut,2024-01-15,2024
12,Princeton,2024-01-15,2024
13,Boston College,2024-01-15,2024
14,Yale,2024-01-15,2024
15,Northeastern,2024-01-15,2024
1,Ohio State,2024-01-22,2024
2,Wisconsin,2024-01-22,2024
3,Clarkson,2024-01-22,2024
4,Colgate,2024-01-22,2024
5,Minnesota,2024-01-22,2024
6,Cornell,2024-01-22,2024
7,Minnesota Duluth,2024-01-22,2024
8,Quinnipiac,2024-01-22,2024
9,St. Lawrence,2024-01-22,2024
10,St. Cloud State,2024-01-22,2024
11,Connecticut,2024-01-22,2024
12,Princeton,2024-01-22,2024
13,Boston College,2024-01-22,2024
14,Northeastern,2024-01-22,2024
15,Yale,2024-01-22,2024
1,Ohio State,2024-01-29,2024
2,Wisconsin,2024-01-29,2024
3,Colgate,2024-01-29,2024
4,Clarkson,2024-01-29,2024
5,Minnesota,2024-01-29,2024
6,Cornell,2024-01-29,2024
7,Minnesota Duluth,2024-01-29,2024
8,St. Lawrence,2024-01-29,2024
9,Quinnipiac,2024-01-29,2024
10,St. Cloud State,2024-01-29,2024
11,Connecticut,2024-01-29,2024
12,Princeton,2024-01-29,2024
13,Northeastern,2024-01-29,2024
14,Yale,2024-01-29,2024
15,Boston College,2024-01-29,2024
15,Penn State,2024-01-29,2024
1,Ohio State,2024-02-05,2024
2,Wisconsin,2024-02-05,2024
3,Clarkson,2024-02-05,2024
4,Colgate,2024-02-05,2024
5,Minnesota,2024-02-05,2024
6,Cornell,2024-02-05,2024
7,St. Lawrence,2024-02-05,2024
8,Minnesota Duluth,2024-02-05,2024
9,Quinnipiac,2024-02-05,2024
10,St. Cloud State,2024-02-05,2024
11,Connecticut,2024-02-05,2024
12,Princeton,2024-02-05,2024
13,Northeastern,2024-02-05,2024
14,Penn State,2024-02-05,2024
15,Boston College,2024-02-05,2024
1,Ohio State,2024-02-12,2024
2,Wisconsin,2024-02-12,2024
3,Clarkson,2024-02-12,2024
4,Colgate,2024-02-12,2024
5,Minnesota,2024-02-12,2024
6,Cornell,2024-02-12,2024
7,St. Lawrence,2024-02-12,2024
8,Minnesota Duluth,2024-02-12,2024
9,Quinnipiac,2024-02-12,2024
10,St. Cloud State,2024-02-12,2024
11,Connecticut,2024-02-12,2024
12,Princeton,2024-02-12,2024
13,Northeastern,2024-02-12,2024
14,Yale,2024-02-12,2024
15,Boston College,2024-02-12,2024
1,Ohio State,2024-02-19,2024
2,Wisconsin,2024-02-19,2024
3,Clarkson,2024-02-19,2024
4,Minnesota,2024-02-19,2024
5,Colgate,2024-02-19,2024
6,Cornell,2024-02-19,2024
7,St. Lawrence,2024-02-19,2024
8,Minnesota Duluth,2024-02-19,2024
9,Quinnipiac,2024-02-19,2024
10,St. Cloud State,2024-02-19,2024
11,Connecticut,2024-02-19,2024
12,Northeastern,2024-02-19,2024
13,Princeton,2024-02-19,2024
14,Yale,2024-02-19,2024
15,Penn State,2024-02-19,2024
1,Ohio State,2024-02-26,2024
2,Wisconsin,2024-02-26,2024
3,Clarkson,2024-02-26,2024
4,Minnesota,2024-02-26,2024
5,Colgate,2024-02-26,2024
6,Cornell,2024-02-26,2024
7,St. Lawrence,2024-02-26,2024
8,Minnesota Duluth,2024-02-26,2024
9,Quinnipiac,2024-02-26,2024
10,St. Cloud State,2024-02-26,2024
11,Connecticut,2024-02-26,2024
12,Princeton,2024-02-26,2024
13,Yale,2024-02-26,2024
14,Northeastern,2024-02-26,2024
15,Penn State,2024-02-26,2024
1,Ohio State,2024-03-04,2024
2,Wisconsin,2024-03-04,2024
3,Clarkson,2024-03-04,2024
4,Colgate,2024-03-04,2024
5,Minnesota,2024-03-04,2024
6,Cornell,2024-03-04,2024
7,St. Lawrence,2024-03-04,2024
8,Minnesota Duluth,2024-03-04,2024
9,Quinnipiac,2024-03-04,2024
10,Connecticut,2024-03-04,2024
11,St. Cloud State,2024-03-04,2024
12,Princeton,2024-03-04,2024
13,Northeastern,2024-03-04,2024
14,Yale,2024-03-04,2024
15,Penn State,2024-03-04,2024
1,Ohio State,2024-03-11,2024
2,Wisconsin,2024-03-11,2024
3,Colgate,2024-03-11,2024
4,Clarkson,2024-03-11,2024
5,Minnesota,2024-03-11,2024
6,Cornell,2024-03-11,2024
7,St. Lawrence,2024-03-11,2024
8,Minnesota Duluth,2024-03-11,2024
9,Connecticut,2024-03-11,2024
10,Quinnipiac,2024-03-11,2024
11,St. Cloud State,2024-03-11,2024
12,Princeton,2024-03-11,2024
13,Northeastern,2024-03-11,2024
14,Penn State,2024-03-11,2024
15,Yale,2024-03-11,2024
1,Ohio State,2024-03-25,2024
2,Wisconsin,2024-03-25,2024
3,Colgate,2024-03-25,2024
4,Clarkson,2024-03-25,2024
5,Minnesota,2024-03-25,2024
6,Cornell,2024-03-25,2024
7,St. Lawrence,2024-03-25,2024
8,Minnesota Duluth,2024-03-25,2024
9,Connecticut,2024-03-25,2024
10,Quinnipiac,2024-03-25,2024
11,St. Cloud State,2024-03-25,2024
12,Princeton,2024-03-25,2024
13,Penn State,2024-03-25,2024
14,Northeastern,2024-03-25,2024
15,Yale,2024-03-25,2024
1,Ohio State,2024-09-16,2025
2,Wisconsin,2024-09-16,2025
3,Minnesota,2024-09-16,2025
4,Colgate,2024-09-16,2025
5,Clarkson,2024-09-16,2025
6,Cornell,2024-09-16,2025
7,Minnesota Duluth,2024-09-16,2025
8,St. Lawrence,2024-09-16,2025
9,Connecticut,2024-09-16,2025
10,Quinnipiac,2024-09-16,2025
11,St. Cloud State,2024-09-16,2025
12,Penn State,2024-09-16,2025
13,Northeastern,2024-09-16,2025
14,Princeton,2024-09-16,2025
15,Yale,2024-09-16,2025
1,Wisconsin,2024-09-30,2025
2,Minnesota,2024-09-30,2025
3,Minnesota Duluth,2024-09-30,2025
4,Ohio State,2024-09-30,2025
5,Clarkson,2024-09-30,2025
6,Cornell,2024-09-30,2025
7,Colgate,2024-09-30,2025
8,St. Lawrence,2024-09-30,2025
9,Connecticut,2024-09-30,2025
10,Quinnipiac,2024-09-30,2025
11,St. Cloud State,2024-09-30,2025
12,Penn State,2024-09-30,2025
13,Northeastern,2024-09-30,2025
14,Princeton,2024-09-30,2025
15,Mercyhurst,2024-09-30,2025
1,Wisconsin,2024-10-07,2025
2,Minnesota,2024-10-07,2025
3,Minnesota Duluth,2024-10-07,2025
4,Ohio State,2024-10-07,2025
5,Clarkson,2024-10-07,2025
6,Cornell,2024-10-07,2025
7,Colgate,2024-10-07,2025
8,St. Lawrence,2024-10-07,2025
9,Connecticut,2024-10-07,2025
10,Quinnipiac,2024-10-07,2025
11,St. Cloud State,2024-10-07,2025
12,Penn State,2024-10-07,2025
13,Northeastern,2024-10-07,2025
14,Princeton,2024-10-07,2025
15,Mercyhurst,2024-10-07,2025
1,Wisconsin,2024-10-14,2025
2,Ohio State,2024-10-14,2025
3,Minnesota,2024-10-14,2025
4,Clarkson,2024-10-14,2025
5,Minnesota Duluth,2024-10-14,2025
6,Cornell,2024-10-14,2025
7,St. Lawrence,2024-10-14,2025
8,Connecticut,2024-10-14,2025
9,Colgate,2024-10-14,2025
10,Quinnipiac,2024-10-14,2025
11,St. Cloud State,2024-10-14,2025
12,Penn State,2024-10-14,2025
13,Northeastern,2024-10-14,2025
14,Princeton,2024-10-14,2025
15,Yale,2024-10-14,2025
1,Wisconsin,2024-10-21,2025
2,Ohio State,2024-10-21,2025
3,Clarkson,2024-10-21,2025
4,Minnesota,2024-10-21,2025
5,Minnesota Duluth,2024-10-21,2025
6,St. Lawrence,2024-10-21,2025
7,Colgate,2024-10-21,2025
8,St. Cloud State,2024-10-21,2025
9,Quinnipiac,2024-10-21,2025
10,Connecticut,2024-10-21,2025
11,Cornell,2024-10-21,2025
12,Penn State,2024-10-21,2025
13,Princeton,2024-10-21,2025
14,Northeastern,2024-10-21,2025
15,Mercyhurst,2024-10-21,2025
1,Wisconsin,2024-10-28,2025
2,Ohio State,2024-10-28,2025
3,Minnesota,2024-10-28,2025
4,Minnesota Duluth,2024-10-28,2025
5,Clarkson,2024-10-28,2025
6,Colgate,2024-10-28,2025
7,St. Lawrence,2024-10-28,2025
8,St. Cloud State,2024-10-28,2025
9,Cornell,2024-10-28,2025
10,Connecticut,2024-10-28,2025
11,Quinnipiac,2024-10-28,2025
12,Penn State,2024-10-28,2025
13,Boston College,2024-10-28,2025
14,Yale,2024-10-28,2025
15,Brown,2024-10-28,2025
1,Wisconsin,2024-11-04,2025
2,Ohio State,2024-11-04,2025
3,Minnesota,2024-11-04,2025
4,Minnesota Duluth,2024-11-04,2025
5,Colgate,2024-11-04,2025
6,Clarkson,2024-11-04,2025
7,Quinnipiac,2024-11-04,2025
8,St. Lawrence,2024-11-04,2025
9,St. Cloud State,2024-11-04,2025
10,Connecticut,2024-11-04,2025
11,Cornell,2024-11-04,2025
12,Penn State,2024-11-04,2025
13,Boston College,2024-11-04,2025
14,Brown,2024-11-04,2025
15,Boston University,2024-11-04,2025
1,Wisconsin,2024-11-11,2025
2,Ohio State,2024-11-11,2025
3,Minnesota,2024-11-11,2025
4,Minnesota Duluth,2024-11-11,2025
5,Colgate,2024-11-11,2025
6,Clarkson,2024-11-11,2025
7,Quinnipiac,2024-11-11,2025
8,St. Cloud State,2024-11-11,2025
9,St. Lawrence,2024-11-11,2025
10,Cornell,2024-11-11,2025
11,Boston College,2024-11-11,2025
12,Penn State,2024-11-11,2025
13,Connecticut,2024-11-11,2025
14,Boston University,2024-11-11,2025
15,Brown,2024-11-11,2025
1,Wisconsin,2024-11-18,2025
2,Ohio State,2024-11-18,2025
3,Minnesota,2024-11-18,2025
4,Minnesota Duluth,2024-11-18,2025
5,Colgate,2024-11-18,2025
6,Clarkson,2024-11-18,2025
7,Quinnipiac,2024-11-18,2025
8,Cornell,2024-11-18,2025
9,St. Lawrence,2024-11-18,2025
10,St. Cloud State,2024-11-18,2025
11,Boston College,2024-11-18,2025
12,Penn State,2024-11-18,2025
13,Boston University,2024-11-18,2025
14,Connecticut,2024-11-18,2025
15,Northeastern,2024-11-18,2025
1,Wisconsin,2024-11-25,2025
2,Ohio State,2024-11-25,2025
3,Minnesota,2024-11-25,2025
4,Minnesota Duluth,2024-11-25,2025
5,Colgate,2024-11-25,2025
6,Clarkson,2024-11-25,2025
7,Cornell,2024-11-25,2025
8,St. Cloud State,2024-11-25,2025
9,Quinnipiac,2024-11-25,2025
10,St. Lawrence,2024-11-25,2025
11,Boston College,2024-11-25,2025
12,Penn State,2024-11-25,2025
13,Boston University,2024-11-25,2025
14,Connecticut,2024-11-25,2025
15,Northeastern,2024-11-25,2025
